asset_id,address,x,y,asset_type,insured_value_dkk
A-207215,Birkevej 20,639017.81,6131058.09,public,10018000
A-204494,Skovvej 87,662098.80,6175892.32,residential,29870000
A-204503,Vestergade 193,539698.95,6215174.30,commercial,10418000
A-214745,Engvej 185,558577.12,6332208.91,public,4046000
A-214283,Noerregade 186,666215.55,6199979.73,public,34384000
A-212459,Havnegade 72,710630.60,6211879.72,agricultural,2559000
A-207854,Havnegade 198,523894.51,6352342.99,residential,37811000
A-211802,Bakkevej 160,580698.37,6210652.61,public,35315000
A-208088,Birkevej 179,716099.23,6165513.25,agricultural,6863000
A-206882,Moellevej 2,549100.05,6127404.96,industrial,21988000
A-204380,Birkevej 6,479932.74,6264134.61,residential,10925000
A-200201,Aavej 48,539915.59,6210837.83,residential,34918000
A-203573,Soendergade 218,514881.52,6266219.14,industrial,14922000
A-212174,Stationsvej 24,583781.90,6198262.08,public,30298000
A-201962,Lindevej 105,545611.65,6319091.77,residential,15764000
A-212969,Aavej 56,600819.41,6096327.16,industrial,35014000
A-200432,Egevej 9,610485.64,6110687.04,residential,38460000
A-212462,Egevej 27,702509.64,6210686.36,commercial,23781000
A-200993,Havnegade 123,541862.49,6340475.38,public,14804000
A-208835,Toftevej 155,715457.26,6209829.33,residential,40866000
A-203813,Engvej 240,702301.35,6193073.15,public,16204000
A-208103,Stationsvej 154,664419.89,6186370.81,industrial,6875000
A-213863,Kirkevej 117,673425.61,6170897.03,industrial,2826000
A-207740,Aavej 215,644926.48,6167268.38,residential,23712000
A-207302,Toftevej 91,544002.05,6190348.25,residential,28522000
A-211799,Strandvej 14,573441.99,6271239.32,commercial,35468000
A-204935,Strandvej 212,580697.40,6343055.58,residential,20431000
A-213638,Birkevej 236,655297.36,6123122.43,public,22957000
A-207035,Engvej 108,472889.79,6131497.42,industrial,2656000
A-203444,Soendergade 101,534878.44,6200231.04,residential,1165000
A-212132,Egevej 170,565499.64,6245010.58,commercial,12246000
A-202307,Bakkevej 19,699190.60,6173520.57,agricultural,3958000
A-207794,Lindevej 191,703018.51,6169058.47,agricultural,34210000
A-213848,Stationsvej 114,556918.61,6110948.50,public,1970000
A-204950,Engvej 43,719336.04,6192137.40,industrial,27180000
A-200585,Noerregade 140,700123.73,6173362.51,commercial,18408000
A-208133,Havnegade 152,521352.85,6178558.32,public,34622000
A-202991,Vestergade 210,695228.02,6204610.20,residential,28334000
A-214943,Engvej 125,658581.08,6141296.38,residential,3444000
A-212489,Noerregade 68,722532.62,6194165.02,commercial,38402000
A-212990,Vestergade 103,548875.09,6254839.45,agricultural,13191000
A-213953,Birkevej 78,572393.04,6097026.22,public,1612000
A-209219,Birkevej 162,610705.36,6109242.55,public,30705000
A-202958,Toftevej 92,664699.19,6165266.10,agricultural,5382000
A-203222,Vestergade 158,559977.86,6155799.34,residential,19709000
A-212933,Soendergade 46,659421.82,6158404.97,agricultural,3966000
A-207398,Stationsvej 18,635622.52,6186666.09,residential,38785000
A-208514,Noerregade 165,581204.55,6221605.12,residential,39577000
A-212516,Strandvej 185,537804.59,6266515.53,industrial,31338000
A-207809,Aavej 141,582442.20,6269751.04,residential,40674000
A-210746,Toftevej 85,687444.09,6137249.56,agricultural,1517000
A-213917,Strandvej 36,706740.45,6160886.54,commercial,15638000
A-205457,Egevej 181,549833.45,6238831.26,industrial,22892000
A-211637,Strandvej 44,581511.72,6232622.47,residential,9219000
A-200891,Toftevej 5,582723.79,6220666.27,public,18721000
A-206897,Stationsvej 213,493385.14,6250186.96,commercial,18969000
A-211304,Engvej 15,716956.45,6187361.78,residential,7379000
A-210824,Skovvej 174,578912.51,6138880.81,industrial,5900000
A-206768,Toftevej 227,714864.87,6175641.90,commercial,30941000
A-213785,Skovvej 211,709006.83,6166213.80,commercial,21718000
A-211247,Egevej 154,694924.09,6117621.41,public,26760000
A-202424,Egevej 107,635757.30,6200999.45,commercial,4801000
A-205949,Lindevej 47,712540.87,6212479.18,industrial,3879000
A-204329,Engvej 31,582543.54,6128727.81,public,5073000
A-210941,Moellevej 208,569829.39,6253457.20,commercial,15514000
A-209051,Lindevej 223,708330.47,6187696.99,residential,34842000
A-210818,Lindevej 3,712270.09,6203430.41,public,22799000
A-204167,Lindevej 21,692896.73,6192293.92,public,3444000
A-210047,Lindevej 31,699695.69,6193612.85,commercial,8669000
A-208034,Moellevej 42,527823.10,6238442.49,residential,22213000
A-208439,Engvej 200,660165.85,6117988.62,residential,39075000
A-204710,Bakkevej 112,578843.49,6131742.61,agricultural,14674000
A-212987,Egevej 230,581782.70,6146341.56,industrial,12903000
A-202799,Aavej 140,487746.22,6235766.70,commercial,34287000
A-212909,Kirkevej 198,557582.41,6263557.43,industrial,29177000
A-208013,Strandvej 159,728801.65,6178077.96,residential,7688000
A-203141,Egevej 208,715174.80,6196815.95,industrial,38455000
A-209705,Egevej 27,537119.82,6110361.24,residential,11981000
A-200867,Vestergade 221,720960.40,6202023.68,residential,17201000
A-204194,Noerregade 51,578501.65,6324349.02,residential,8137000
A-210929,Moellevej 39,540375.76,6254416.34,industrial,22913000
A-213272,Soendergade 165,520038.30,6258547.32,public,41268000
A-207575,Soendergade 216,522001.15,6175542.90,commercial,18647000
A-208166,Toftevej 210,726335.38,6162313.92,commercial,38031000
A-200864,Noerregade 54,523388.60,6382087.70,residential,33906000
A-213017,Lindevej 118,716876.99,6200294.41,residential,10955000
A-206150,Kirkevej 47,726130.89,6171212.74,agricultural,35371000
A-208529,Strandvej 14,723499.21,6214749.49,industrial,9042000
A-210182,Stationsvej 76,699677.93,6157208.77,agricultural,20911000
A-212831,Toftevej 18,723114.53,6205581.93,commercial,10278000
A-213050,Strandvej 195,672007.61,6118889.81,public,32367000
A-201206,Birkevej 182,725931.41,6204484.42,commercial,540000
A-212381,Skovvej 39,541983.93,6191682.88,industrial,12355000
A-204479,Vestergade 66,694988.01,6175896.22,residential,41529000
A-210626,Moellevej 223,727807.15,6201278.02,residential,26686000
A-200192,Aavej 78,713366.61,6197895.93,residential,34875000
A-205703,Toftevej 33,551326.43,6099672.88,residential,5530000
A-211763,Aavej 75,711821.98,6173376.52,public,7098000
A-208124,Toftevej 168,691080.99,6121341.63,agricultural,26265000
A-213260,Toftevej 75,690501.91,6199128.51,residential,38045000
A-202655,Skovvej 114,707964.36,6199682.13,residential,37550000
A-203375,Moellevej 219,541940.06,6234438.60,commercial,21209000
A-214949,Soendergade 42,662545.65,6131467.30,public,28140000
A-208736,Aavej 24,724013.78,6161867.41,residential,29416000
A-211928,Kirkevej 46,715138.12,6161913.73,industrial,10990000
A-207641,Noerregade 218,551979.58,6196441.93,residential,15964000
A-204839,Kirkevej 167,585103.51,6137395.13,residential,35177000
A-201767,Bakkevej 220,724968.35,6211762.09,industrial,6267000
A-202787,Toftevej 141,705429.89,6166978.02,residential,10803000
A-204116,Noerregade 202,538858.36,6199671.92,residential,25045000
A-200966,Toftevej 214,579191.70,6382012.66,residential,11378000
A-208901,Lindevej 231,703960.83,6130533.25,residential,40026000
A-208916,Bakkevej 70,709698.83,6167330.89,residential,27700000
A-200753,Kirkevej 8,581734.46,6149845.06,residential,15544000
A-204200,Stationsvej 127,702583.65,6171821.15,residential,10601000
A-200378,Skovvej 207,717960.28,6190405.25,residential,17416000
A-201917,Havnegade 165,587533.92,6342815.40,public,24205000
A-209960,Birkevej 157,703287.89,6206729.27,residential,10551000
A-209171,Egevej 68,696503.20,6211929.94,public,2553000
A-204443,Lindevej 181,697476.95,6196986.08,residential,13780000
A-205307,Strandvej 110,537703.34,6199721.97,commercial,18931000
A-208517,Aavej 9,542807.34,6267872.12,residential,31785000
A-204467,Egevej 45,549315.21,6210553.03,residential,38243000
A-203423,Moellevej 11,560189.86,6235746.01,residential,15792000
A-200096,Lindevej 105,676303.19,6119851.00,public,21792000
A-211793,Strandvej 3,563422.28,6205716.60,agricultural,37276000
A-212201,Kirkevej 4,559487.47,6209145.61,commercial,9377000
A-208673,Stationsvej 212,493275.64,6174215.30,public,39920000
A-211142,Kirkevej 223,671261.47,6161084.72,residential,21124000
A-211847,Stationsvej 103,488884.40,6084656.64,residential,25469000
A-214193,Lindevej 225,712248.61,6187752.47,public,32529000
A-200633,Havnegade 191,724008.45,6216002.00,public,38763000
A-203429,Moellevej 64,727571.30,6182723.98,residential,26059000
A-201479,Skovvej 218,498668.64,6244552.54,public,41951000
A-210335,Noerregade 154,697597.05,6185658.07,residential,35887000
A-207716,Moellevej 142,641215.15,6168722.26,residential,29716000
A-201956,Havnegade 73,570551.54,6249002.52,public,21389000
A-205517,Birkevej 119,685711.58,6168867.92,agricultural,10466000
A-204113,Strandvej 72,517972.06,6219837.90,commercial,41809000
A-204548,Stationsvej 222,666338.63,6202534.97,residential,34460000
A-207359,Kirkevej 200,720691.40,6185270.83,public,35833000
A-208457,Lindevej 75,542859.73,6149459.36,commercial,35468000
A-204608,Engvej 45,552488.20,6219890.58,industrial,30174000
A-203588,Havnegade 186,521619.24,6241043.71,commercial,25234000
A-202472,Moellevej 179,704145.12,6215458.52,residential,14612000
A-212585,Engvej 72,654874.42,6187315.49,agricultural,7853000
A-206669,Birkevej 168,555632.33,6330067.30,residential,15074000
A-202451,Havnegade 119,598498.29,6116355.49,agricultural,26176000
A-213440,Noerregade 54,659165.23,6128805.36,residential,4638000
A-213728,Birkevej 63,482985.45,6229672.06,residential,38047000
A-205091,Aavej 111,706921.72,6178466.45,industrial,10630000
A-207827,Strandvej 22,584604.93,6270270.82,agricultural,41431000
A-201665,Aavej 125,707521.72,6209934.85,residential,9085000
A-202964,Moellevej 84,631867.76,6187493.86,residential,25540000
A-209399,Aavej 131,553870.96,6150213.14,residential,9751000
A-214727,Vestergade 103,578454.92,6096379.28,agricultural,10939000
A-204224,Stationsvej 69,572298.61,6114363.58,industrial,11209000
A-209762,Aavej 29,489191.88,6304288.07,residential,40173000
A-206594,Havnegade 126,666189.18,6118541.88,public,34134000
A-202073,Moellevej 140,557477.53,6258655.33,commercial,10282000
A-205424,Moellevej 201,667550.94,6141831.52,commercial,32180000
A-207149,Birkevej 167,561221.85,6216453.78,public,22305000
A-211403,Vestergade 93,709581.32,6116644.56,commercial,4852000
A-211574,Kirkevej 127,520189.65,6349664.93,residential,38754000
A-211238,Toftevej 29,540058.10,6192387.87,residential,20294000
A-209867,Aavej 167,713286.12,6192349.86,agricultural,21974000
A-201413,Noerregade 48,539621.21,6245956.21,commercial,9872000
A-207122,Engvej 143,719292.32,6198444.02,residential,22617000
A-207581,Strandvej 23,616299.11,6137982.28,residential,20172000
A-203663,Kirkevej 155,727821.64,6176735.19,public,8192000
A-213752,Noerregade 173,727086.64,6174099.15,residential,27174000
A-200354,Birkevej 118,709886.98,6168501.09,residential,19932000
A-209513,Stationsvej 86,500106.81,6295107.90,commercial,16061000
A-213659,Kirkevej 136,564962.50,6211488.33,residential,33663000
A-211646,Stationsvej 137,702179.36,6174693.36,residential,3770000
A-211103,Havnegade 156,680672.06,6136462.85,industrial,28319000
A-206438,Havnegade 218,526995.50,6303666.17,agricultural,3904000
A-214106,Bakkevej 122,714748.47,6182539.94,agricultural,30605000
A-206951,Moellevej 109,562911.84,6242597.66,industrial,24119000
A-204176,Lindevej 74,536804.49,6213482.96,agricultural,17777000
A-201062,Kirkevej 35,539248.66,6244510.47,industrial,32981000
A-200960,Aavej 64,539359.14,6337057.27,commercial,32748000
A-206570,Skovvej 103,518066.67,6339224.02,public,35960000
A-207578,Egevej 216,571097.91,6225492.79,residential,15787000
A-207917,Aavej 205,696719.51,6189956.74,industrial,27171000
A-201374,Soendergade 144,562657.52,6239567.87,industrial,11662000
A-201236,Moellevej 67,727567.07,6195259.65,commercial,26631000
A-211121,Kirkevej 191,704621.65,6192165.85,residential,39997000
A-201353,Moellevej 124,542752.65,6284716.82,agricultural,17823000
A-208424,Birkevej 49,563916.09,6308235.93,residential,8622000
A-211181,Havnegade 187,704001.08,6208897.17,commercial,34317000
A-202952,Moellevej 189,657359.35,6142923.45,industrial,4587000
A-201173,Lindevej 125,505509.98,6250007.17,public,6745000
A-211484,Soendergade 20,576062.85,6151331.65,residential,20788000
A-209141,Havnegade 94,712751.97,6212821.70,commercial,12272000
A-211730,Havnegade 193,557656.10,6162200.17,residential,16617000
A-207095,Egevej 171,571232.49,6194051.49,residential,5876000
A-209213,Engvej 114,553923.04,6118940.91,public,25831000
A-208817,Lindevej 124,694232.57,6141600.30,residential,21177000
A-203666,Vestergade 61,517355.49,6248715.66,residential,6019000
A-201782,Birkevej 32,584476.95,6356596.05,residential,7016000
A-212414,Noerregade 76,678029.75,6193858.52,agricultural,34921000
A-206561,Havnegade 3,719900.35,6177077.38,residential,38872000
A-202559,Aavej 137,715489.73,6196846.58,residential,9969000
A-204185,Stationsvej 20,607379.34,6137647.45,residential,3811000
A-203831,Egevej 224,500213.99,6269314.35,residential,13022000
A-207857,Soendergade 9,723418.08,6164402.36,residential,34785000
A-200450,Soendergade 5,567582.85,6250241.05,commercial,31610000
A-211796,Havnegade 187,583804.88,6164450.13,residential,32218000
A-201863,Lindevej 204,638160.49,6194576.81,commercial,16375000
A-206279,Toftevej 142,718425.36,6185083.42,commercial,1849000
A-203306,Bakkevej 99,697847.82,6189821.62,residential,32985000
A-210860,Strandvej 71,589095.40,6097885.26,agricultural,20989000
A-208832,Lindevej 199,714476.31,6200906.89,residential,24553000
A-209174,Stationsvej 40,581889.66,6107280.80,public,4607000
A-200078,Aavej 109,723878.95,6207725.41,agricultural,26783000
A-210401,Egevej 51,476821.30,6185426.89,industrial,15606000
A-206633,Moellevej 129,671815.16,6168245.78,industrial,11966000
A-207956,Bakkevej 198,542265.94,6268099.21,industrial,29385000
A-212924,Egevej 107,542967.69,6261324.14,industrial,34792000
A-214205,Toftevej 191,523688.16,6372481.47,residential,24296000
A-201008,Toftevej 61,724277.13,6203501.40,commercial,17805000
A-211157,Strandvej 155,649900.40,6147547.59,residential,14320000
A-212930,Skovvej 207,708778.67,6139498.62,residential,24961000
A-212366,Skovvej 7,553436.04,6107898.72,public,37959000
A-212972,Noerregade 178,503841.25,6248501.95,residential,16779000
A-201410,Stationsvej 7,472135.34,6094624.16,commercial,14066000
A-214613,Vestergade 39,583640.87,6208773.26,agricultural,20957000
A-214298,Egevej 209,696939.50,6164185.55,residential,27535000
A-208184,Skovvej 217,726866.24,6211726.40,residential,10562000
A-210536,Havnegade 21,558498.32,6205232.90,agricultural,10141000
A-213215,Strandvej 102,708345.34,6127237.45,residential,6236000
A-210821,Egevej 24,701436.77,6210318.97,public,17807000
A-201908,Strandvej 219,539551.79,6383247.49,residential,36663000
A-214451,Strandvej 89,705486.60,6187559.81,public,4217000
A-205532,Kirkevej 200,574248.41,6252919.52,commercial,681000
A-207245,Bakkevej 131,719188.03,6166352.27,residential,11713000
A-214616,Toftevej 217,564179.07,6238611.90,agricultural,37816000
A-210458,Engvej 238,718545.97,6204445.93,agricultural,14515000
A-210890,Toftevej 174,717273.54,6210566.59,public,7722000
A-211178,Moellevej 9,684173.52,6128724.77,public,5587000
A-210764,Havnegade 23,707340.38,6196879.17,residential,26512000
A-211337,Noerregade 177,710244.61,6195352.33,residential,40693000
A-210989,Skovvej 96,551415.38,6231872.96,residential,22497000
A-201824,Birkevej 150,589622.66,6114427.84,residential,22191000
A-205763,Soendergade 107,713801.25,6190108.17,public,18700000
A-213299,Birkevej 128,600975.10,6145084.89,residential,986000
A-212735,Noerregade 79,701262.98,6180684.64,residential,596000
A-203873,Soendergade 184,642861.07,6169293.12,industrial,25565000
A-212543,Havnegade 57,552921.09,6106741.56,commercial,6576000
A-208295,Strandvej 87,579564.77,6130844.45,industrial,19907000
A-206024,Skovvej 72,680870.11,6159395.17,residential,13925000
A-211790,Noerregade 54,544086.87,6207152.84,agricultural,10308000
A-203681,Lindevej 230,552107.82,6233792.00,industrial,19837000
A-202466,Vestergade 121,716278.97,6178051.96,residential,13420000
A-202844,Skovvej 192,496560.84,6094609.24,residential,2619000
A-200486,Birkevej 30,634420.84,6150410.37,residential,7400000
A-211454,Skovvej 168,573661.58,6205039.77,industrial,8825000
A-201683,Kirkevej 157,583645.56,6330962.16,commercial,37441000
A-205346,Birkevej 224,697517.63,6212938.09,residential,4206000
A-214445,Vestergade 21,550976.50,6166319.00,public,13552000
A-210446,Lindevej 63,687633.42,6136670.06,industrial,23149000
A-203492,Strandvej 202,723587.23,6208491.65,residential,22050000
A-206624,Engvej 47,542162.34,6192454.59,agricultural,25749000
A-212000,Havnegade 163,706596.74,6179575.24,residential,27663000
A-211952,Toftevej 230,697789.12,6143537.71,residential,20930000
A-214940,Lindevej 134,718770.24,6189296.87,residential,1259000
A-214646,Birkevej 202,726520.33,6179207.67,industrial,35829000
A-205226,Soendergade 158,551235.20,6214732.81,agricultural,16900000
A-212111,Soendergade 176,710644.27,6182237.09,industrial,39345000
A-209492,Noerregade 191,500592.87,6189116.99,residential,23597000
A-209456,Soendergade 208,704549.50,6192187.31,residential,23139000
A-210599,Birkevej 209,648962.59,6192973.26,residential,8540000
A-213038,Vestergade 8,709748.30,6191509.27,industrial,14426000
