station_id,observed_at,precip_mm,temp_c
DK1630,2026-04-23T05:00:00Z,1.1,9.6
DK1420,2025-05-05T17:00:00Z,0.0,13.3
DK1371,2025-04-19T23:00:00Z,0.0,10.0
DK1651,2026-05-14T23:00:00Z,0.0,10.3
DK1252,2025-09-05T23:00:00Z,5.1,14.2
DK1546,2026-05-01T11:00:00Z,2.5,15.8
DK1063,2025-04-16T11:00:00Z,0.0,14.3
DK1378,2025-02-16T17:00:00Z,0.0,4.1
DK1665,2025-04-07T23:00:00Z,0.0,4.6
DK1441,2026-06-21T23:00:00Z,0.4,17.8
DK1441,2026-05-30T11:00:00Z,0.0,15.9
DK1105,2025-09-10T17:00:00Z,6.9,9.2
DK1672,2025-11-04T11:00:00Z,0.0,9.5
DK1756,2026-02-13T05:00:00Z,0.0,-0.9
DK1763,2026-05-12T17:00:00Z,0.6,11.4
DK1434,2025-08-26T17:00:00Z,0.0,20.1
DK1210,2026-01-12T05:00:00Z,0.0,-4.3
DK1476,2025-09-17T23:00:00Z,0.0,8.4
DK1182,2025-02-28T05:00:00Z,0.8,0.8
DK1497,2025-05-19T17:00:00Z,0.0,15.1
DK1637,2025-09-26T11:00:00Z,8.1,13.9
DK1623,2025-02-24T23:00:00Z,6.2,-2.8
DK1630,2026-01-19T17:00:00Z,0.0,4.9
DK1476,2026-05-11T11:00:00Z,0.0,14.2
DK1700,2026-05-29T05:00:00Z,0.0,9.9
DK1357,2026-06-17T05:00:00Z,25.0,10.9
DK1357,2025-03-23T23:00:00Z,20.5,7.7
DK1287,2025-07-27T23:00:00Z,3.0,16.4
DK1805,2025-04-11T05:00:00Z,0.0,5.0
DK1112,2025-03-25T05:00:00Z,0.0,3.0
DK1273,2025-07-28T11:00:00Z,51.4,18.0
DK1588,2025-01-31T23:00:00Z,0.0,3.0
DK1672,2026-04-14T17:00:00Z,0.0,13.0
DK1259,2025-03-27T11:00:00Z,0.0,5.8
DK1203,2026-01-28T05:00:00Z,0.0,-3.7
DK1294,2025-02-25T11:00:00Z,0.0,1.3
DK1056,2026-03-19T05:00:00Z,0.0,1.9
DK1287,2025-11-06T11:00:00Z,7.0,8.2
DK1224,2025-05-28T23:00:00Z,1.3,10.4
DK1581,2025-07-08T05:00:00Z,0.0,12.8
DK1469,2025-04-28T17:00:00Z,0.0,10.2
DK1812,2025-09-16T05:00:00Z,0.0,10.5
DK1385,2025-09-30T05:00:00Z,0.0,11.0
DK1539,2026-02-15T23:00:00Z,0.0,-1.8
DK1476,2025-03-11T05:00:00Z,0.6,3.0
DK1504,2026-06-16T23:00:00Z,72.3,14.9
DK1735,2025-08-30T11:00:00Z,0.0,16.2
DK1084,2025-11-23T05:00:00Z,7.1,5.6
DK1301,2025-02-27T23:00:00Z,0.0,1.0
DK1532,2025-07-18T23:00:00Z,0.0,15.0
DK1833,2026-03-09T11:00:00Z,4.7,11.5
DK1763,2025-09-05T17:00:00Z,2.6,17.0
DK1623,2025-11-08T11:00:00Z,0.0,9.5
DK1483,2026-02-09T05:00:00Z,0.0,0.0
DK1252,2026-04-25T17:00:00Z,0.2,14.3
DK1287,2026-04-29T11:00:00Z,0.0,9.6
DK1672,2025-06-30T17:00:00Z,0.0,15.0
DK1224,2026-03-03T11:00:00Z,25.2,5.2
DK1462,2025-03-09T17:00:00Z,2.2,3.0
DK1623,2026-05-18T17:00:00Z,1.1,16.0
DK1098,2025-08-04T23:00:00Z,1.7,16.3
DK1147,2025-05-04T17:00:00Z,0.0,12.4
DK1651,2026-05-02T11:00:00Z,0.0,14.7
DK1679,2026-05-27T11:00:00Z,0.0,17.4
DK1287,2026-06-27T05:00:00Z,0.0,19.0
DK1609,2025-01-18T05:00:00Z,0.2,4.7
DK1224,2026-03-30T17:00:00Z,0.0,8.1
DK1000,2026-02-22T17:00:00Z,0.0,3.1
DK1525,2025-02-21T05:00:00Z,0.0,-0.3
DK1707,2025-07-15T05:00:00Z,1.2,19.4
DK1259,2025-09-18T17:00:00Z,0.0,16.6
DK1105,2025-09-03T17:00:00Z,5.8,13.4
DK1483,2026-01-05T05:00:00Z,10.7,0.3
DK1812,2025-01-02T05:00:00Z,0.0,-1.1
DK1014,2025-04-02T23:00:00Z,0.8,4.7
DK1280,2026-01-28T11:00:00Z,0.0,1.7
DK1511,2026-06-05T17:00:00Z,0.0,13.6
DK1364,2025-06-28T05:00:00Z,0.0,10.2
DK1728,2026-02-06T17:00:00Z,0.0,-1.1
DK1378,2025-09-05T23:00:00Z,2.8,15.4
DK1742,2025-09-05T05:00:00Z,1.7,10.8
DK1000,2025-12-21T05:00:00Z,2.0,-1.2
DK1469,2025-05-21T23:00:00Z,0.0,12.9
DK1399,2025-10-18T11:00:00Z,0.0,8.1
DK1196,2026-04-04T11:00:00Z,0.0,9.7
DK1791,2025-09-09T05:00:00Z,-999.0,14.9
DK1287,2025-06-29T11:00:00Z,0.8,16.8
DK1399,2025-03-03T23:00:00Z,6.7,0.6
DK1833,2026-04-24T05:00:00Z,0.0,9.1
DK1028,2026-04-19T11:00:00Z,0.5,10.2
DK1770,2025-06-13T11:00:00Z,0.0,20.8
DK1343,2025-05-10T11:00:00Z,0.9,12.5
DK1252,2026-06-10T05:00:00Z,0.3,14.0
DK1203,2025-03-20T05:00:00Z,0.0,0.2
DK1133,2026-02-01T05:00:00Z,0.0,-1.7
DK1672,2025-05-31T17:00:00Z,0.0,15.7
DK1672,2025-03-27T11:00:00Z,0.0,8.4
DK1616,2026-02-09T05:00:00Z,7.1,1.6
DK1700,2025-06-03T11:00:00Z,0.7,13.0
DK1112,2025-04-14T17:00:00Z,0.0,5.2
DK1021,2025-05-09T11:00:00Z,4.8,16.7
DK1756,2025-10-29T17:00:00Z,0.0,8.5
DK1294,2025-09-10T23:00:00Z,0.0,9.8
DK1126,2025-06-11T23:00:00Z,4.2,15.5
DK1371,2025-07-30T23:00:00Z,0.0,15.0
DK1497,2025-12-11T05:00:00Z,0.0,-1.2
DK1469,2026-04-21T05:00:00Z,0.0,8.5
DK1077,2025-01-21T11:00:00Z,0.0,1.3
DK1707,2026-01-12T23:00:00Z,0.0,0.6
DK1728,2025-08-01T23:00:00Z,0.0,13.6
DK1364,2025-04-01T05:00:00Z,0.0,-0.5
DK1707,2025-08-16T17:00:00Z,0.0,18.6
DK1280,2026-04-17T11:00:00Z,0.0,14.0
DK1287,2025-03-04T11:00:00Z,0.0,-0.1
DK1189,2025-02-27T23:00:00Z,0.0,0.1
DK1021,2026-05-28T23:00:00Z,0.0,13.1
DK1504,2025-07-29T05:00:00Z,-999.0,14.8
DK1343,2025-11-18T05:00:00Z,0.0,4.0
DK1063,2025-03-08T17:00:00Z,0.0,4.8
DK1644,2026-06-14T23:00:00Z,1.1,18.9
DK1280,2025-10-22T11:00:00Z,0.0,8.7
DK1658,2025-06-16T05:00:00Z,0.5,17.4
DK1231,2026-01-27T17:00:00Z,0.7,-0.3
DK1651,2025-07-29T23:00:00Z,2.1,13.8
DK1455,2025-05-29T11:00:00Z,0.0,13.5
DK1266,2025-05-13T23:00:00Z,0.0,13.8
DK1511,2026-02-24T05:00:00Z,0.4,-4.7
DK1273,2026-05-10T11:00:00Z,3.8,10.6
DK1581,2026-03-30T05:00:00Z,0.0,1.1
DK1623,2025-06-12T11:00:00Z,0.0,21.3
DK1427,2025-04-08T05:00:00Z,3.2,3.6
DK1406,2025-04-17T11:00:00Z,0.0,10.1
DK1189,2025-11-14T23:00:00Z,0.0,3.7
DK1497,2026-06-09T11:00:00Z,0.0,15.0
DK1567,2026-03-18T17:00:00Z,0.0,4.6
DK1168,2026-02-17T05:00:00Z,0.1,-2.9
DK1574,2025-04-07T23:00:00Z,0.0,3.9
DK1784,2025-01-07T11:00:00Z,0.0,0.1
DK1161,2026-01-29T05:00:00Z,0.0,-2.5
DK1518,2025-03-13T05:00:00Z,0.0,1.8
DK1049,2026-01-25T05:00:00Z,0.0,-4.6
DK1679,2025-06-14T11:00:00Z,5.1,18.5
DK1077,2025-01-17T17:00:00Z,0.0,1.0
DK1707,2026-06-05T11:00:00Z,0.2,13.1
DK1784,2025-11-08T23:00:00Z,0.0,2.4
DK1665,2025-04-30T23:00:00Z,0.0,12.4
DK1000,2025-05-26T05:00:00Z,0.0,15.5
DK1203,2025-06-25T23:00:00Z,0.0,12.6
DK1189,2026-04-30T11:00:00Z,1.6,13.6
DK1567,2025-01-01T05:00:00Z,0.0,-0.9
DK1147,2025-05-11T05:00:00Z,0.0,10.7
DK1392,2025-01-07T11:00:00Z,1.6,-2.2
DK1420,2025-09-01T17:00:00Z,0.0,20.3
DK1770,2026-06-04T05:00:00Z,6.2,15.2
DK1273,2025-07-20T05:00:00Z,0.0,14.8
DK1392,2025-12-06T23:00:00Z,1.8,-0.2
DK1098,2025-02-23T11:00:00Z,0.0,3.7
DK1175,2026-06-04T23:00:00Z,0.0,6.0
DK1560,2025-08-04T23:00:00Z,0.0,14.1
DK1798,2025-03-05T17:00:00Z,0.6,-0.6
DK1539,2026-06-21T17:00:00Z,0.0,18.1
DK1546,2025-12-08T23:00:00Z,0.0,-0.0
DK1770,2025-11-06T23:00:00Z,0.0,0.6
DK1441,2025-05-14T23:00:00Z,0.0,11.3
DK1315,2026-06-03T11:00:00Z,0.9,21.3
DK1385,2025-10-27T17:00:00Z,17.8,5.1
DK1084,2025-06-15T23:00:00Z,0.0,15.3
DK1602,2026-06-19T05:00:00Z,0.0,18.1
DK1371,2025-10-26T05:00:00Z,0.0,7.2
DK1329,2025-07-04T23:00:00Z,-999.0,14.5
DK1448,2026-04-17T17:00:00Z,0.0,10.7
DK1413,2025-07-24T05:00:00Z,0.0,16.4
DK1770,2026-03-13T17:00:00Z,0.0,5.7
DK1119,2025-08-11T11:00:00Z,6.5,15.2
DK1259,2025-03-31T05:00:00Z,0.3,0.1
DK1266,2026-05-27T17:00:00Z,15.5,12.8
DK1126,2025-03-06T23:00:00Z,0.0,-1.3
DK1301,2025-08-29T05:00:00Z,0.0,15.9
DK1161,2025-07-29T23:00:00Z,0.0,14.9
DK1154,2025-07-04T17:00:00Z,0.0,19.2
DK1735,2026-03-07T23:00:00Z,13.6,1.5
DK1287,2026-02-04T23:00:00Z,0.0,-5.4
DK1203,2025-02-01T17:00:00Z,0.7,4.3
DK1441,2025-05-14T17:00:00Z,1.5,12.8
DK1280,2026-06-14T17:00:00Z,0.1,17.0
DK1021,2025-09-04T17:00:00Z,3.1,18.3
DK1273,2025-02-04T05:00:00Z,0.0,1.5
DK1070,2025-12-27T17:00:00Z,-999.0,1.3
DK1420,2025-07-26T23:00:00Z,2.7,14.7
DK1238,2026-04-07T23:00:00Z,0.0,1.4
DK1770,2025-04-03T11:00:00Z,0.0,2.4
DK1070,2025-06-06T11:00:00Z,0.0,20.2
DK1574,2025-07-01T11:00:00Z,0.0,17.6
DK1602,2025-12-12T11:00:00Z,0.0,4.9
DK1448,2025-03-09T23:00:00Z,0.0,0.6
DK1560,2025-06-30T05:00:00Z,0.0,16.1
DK1777,2025-08-06T11:00:00Z,0.0,21.7
DK1259,2025-02-21T11:00:00Z,0.0,0.7
DK1777,2025-07-06T11:00:00Z,0.0,23.1
DK1294,2026-04-25T23:00:00Z,0.0,6.7
DK1273,2025-12-12T05:00:00Z,0.0,4.2
DK1441,2025-04-23T05:00:00Z,9.6,12.2
DK1070,2025-12-23T05:00:00Z,2.2,-2.9
DK1147,2025-11-13T11:00:00Z,0.8,4.4
DK1476,2025-08-07T17:00:00Z,0.0,17.5
DK1609,2025-01-09T17:00:00Z,0.0,-5.0
DK1651,2025-08-04T23:00:00Z,0.0,14.9
DK1644,2025-02-12T05:00:00Z,0.1,-2.2
DK1672,2026-05-16T11:00:00Z,8.3,9.7
DK1511,2026-03-02T11:00:00Z,0.0,5.2
DK1693,2025-09-25T17:00:00Z,3.3,14.4
DK1210,2025-09-29T05:00:00Z,1.4,13.5
DK1777,2025-12-25T05:00:00Z,1.1,-4.8
DK1371,2025-04-26T11:00:00Z,0.0,15.2
DK1245,2026-06-14T05:00:00Z,0.8,14.7
DK1217,2026-02-09T17:00:00Z,0.0,2.4
DK1602,2026-06-18T05:00:00Z,0.5,17.7
DK1623,2025-01-09T05:00:00Z,0.0,0.7
DK1546,2026-02-05T17:00:00Z,0.0,5.9
DK1175,2025-01-15T17:00:00Z,2.6,-4.3
DK1434,2025-07-18T23:00:00Z,-9999.0,15.1
DK1707,2025-05-27T11:00:00Z,0.0,15.8
DK1686,2026-04-22T17:00:00Z,0.0,15.5
DK1294,2025-05-28T23:00:00Z,3.0,8.0
DK1679,2025-06-22T23:00:00Z,0.0,13.3
DK1518,2025-09-05T11:00:00Z,0.0,14.5
DK1077,2025-07-16T05:00:00Z,0.0,21.8
DK1126,2025-08-30T17:00:00Z,0.0,15.9
DK1560,2026-05-19T23:00:00Z,0.0,9.9
DK1672,2025-05-30T11:00:00Z,0.0,15.8
DK1273,2026-02-14T17:00:00Z,0.0,1.1
DK1336,2025-11-29T05:00:00Z,0.5,2.7
DK1392,2025-12-07T05:00:00Z,0.0,4.2
DK1070,2025-04-28T17:00:00Z,0.0,6.9
DK1406,2025-09-09T11:00:00Z,11.3,17.8
DK1364,2025-12-29T17:00:00Z,0.6,2.9
DK1490,2025-09-26T17:00:00Z,5.0,14.4
DK1077,2025-01-27T11:00:00Z,0.0,-1.8
DK1770,2026-02-21T17:00:00Z,0.0,0.2
DK1742,2025-02-03T11:00:00Z,1.9,0.3
DK1231,2025-02-21T17:00:00Z,0.0,3.2
DK1826,2025-08-09T17:00:00Z,0.0,16.7
DK1532,2026-04-18T23:00:00Z,2.9,6.6
DK1070,2025-08-13T05:00:00Z,0.4,14.5
DK1126,2025-11-26T17:00:00Z,0.0,3.9
DK1560,2025-04-30T17:00:00Z,0.0,11.5
DK1567,2025-05-25T17:00:00Z,0.0,16.7
DK1098,2025-02-25T17:00:00Z,0.0,0.0
DK1784,2025-07-16T23:00:00Z,0.0,17.6
DK1742,2026-03-23T17:00:00Z,0.0,2.9
DK1231,2025-01-08T05:00:00Z,0.0,-2.4
DK1637,2025-03-23T23:00:00Z,0.0,2.9
DK1154,2025-10-19T17:00:00Z,10.1,9.4
DK1406,2025-03-31T11:00:00Z,0.0,10.3
DK1224,2025-05-04T11:00:00Z,2.5,11.6
DK1595,2025-03-05T17:00:00Z,0.3,5.6
DK1588,2025-06-26T23:00:00Z,0.0,19.1
DK1420,2025-04-13T11:00:00Z,0.0,6.8
DK1539,2025-07-22T17:00:00Z,0.0,18.7
DK1763,2026-02-23T17:00:00Z,0.0,3.4
DK1210,2025-03-22T05:00:00Z,0.3,2.4
DK1329,2026-01-11T17:00:00Z,0.0,-6.1
DK1497,2025-04-15T23:00:00Z,0.5,5.1
DK1042,2025-07-20T05:00:00Z,0.0,18.1
DK1462,2025-01-31T11:00:00Z,0.0,1.0
DK1763,2026-03-10T23:00:00Z,-999.0,-0.2
DK1567,2026-06-14T23:00:00Z,3.6,17.0
DK1434,2026-04-26T11:00:00Z,3.5,9.7
DK1021,2026-03-08T11:00:00Z,0.0,4.4
DK1385,2025-09-11T05:00:00Z,0.0,13.3
DK1539,2026-06-15T17:00:00Z,4.9,16.2
DK1616,2026-06-10T11:00:00Z,0.0,22.0
DK1686,2025-11-19T11:00:00Z,0.0,7.0
DK1378,2026-03-12T23:00:00Z,0.0,-0.1
DK1826,2025-04-13T17:00:00Z,0.0,11.3
DK1504,2026-01-13T05:00:00Z,0.0,1.5
DK1714,2025-12-09T05:00:00Z,6.8,1.3
DK1518,2025-05-08T05:00:00Z,0.0,12.5
DK1812,2026-02-05T23:00:00Z,0.0,-4.5
DK1273,2025-04-23T23:00:00Z,0.0,8.5
DK1000,2026-02-12T11:00:00Z,0.4,2.6
DK1294,2025-03-27T11:00:00Z,0.0,4.5
DK1287,2025-01-29T11:00:00Z,3.5,-1.7
DK1056,2026-02-05T05:00:00Z,0.0,-0.2
DK1742,2025-06-21T11:00:00Z,0.7,21.8
DK1196,2025-02-23T23:00:00Z,0.0,0.0
DK1609,2025-02-15T05:00:00Z,0.0,-2.6
DK1119,2026-05-22T05:00:00Z,0.0,7.2
DK1763,2025-12-21T05:00:00Z,0.0,0.6
DK1203,2025-11-11T11:00:00Z,0.8,9.1
DK1126,2025-03-05T05:00:00Z,0.0,1.0
DK1252,2026-05-22T11:00:00Z,0.1,13.8
DK1189,2026-06-04T11:00:00Z,0.0,19.8
DK1028,2025-12-13T11:00:00Z,7.0,1.6
DK1546,2025-02-22T23:00:00Z,0.0,1.8
DK1700,2026-05-28T23:00:00Z,0.0,11.7
DK1350,2025-11-16T05:00:00Z,2.6,5.3
DK1644,2025-01-16T17:00:00Z,0.1,-0.4
DK1385,2026-03-28T05:00:00Z,0.0,4.7
DK1749,2025-08-26T11:00:00Z,0.0,14.7
DK1462,2025-08-30T05:00:00Z,13.0,12.2
DK1196,2026-05-31T17:00:00Z,0.0,12.0
DK1336,2025-03-24T23:00:00Z,0.0,6.4
DK1574,2025-01-18T17:00:00Z,0.0,2.8
DK1287,2025-12-11T17:00:00Z,0.0,3.7
DK1385,2025-12-02T11:00:00Z,3.5,6.3
DK1000,2026-03-01T05:00:00Z,1.7,-1.0
DK1833,2025-05-23T23:00:00Z,4.2,13.8
DK1357,2025-06-27T11:00:00Z,0.0,18.8
DK1469,2025-09-21T23:00:00Z,0.0,13.4
DK1630,2026-05-13T23:00:00Z,0.0,11.8
DK1392,2026-04-05T11:00:00Z,0.4,6.3
DK1000,2025-04-25T17:00:00Z,0.0,13.6
DK1581,2026-01-14T11:00:00Z,4.3,2.1
DK1721,2026-03-06T05:00:00Z,1.1,3.8
DK1483,2025-08-24T23:00:00Z,0.0,12.0
DK1581,2025-01-17T23:00:00Z,0.0,-2.6
DK1287,2025-09-26T23:00:00Z,0.3,16.0
DK1070,2026-01-18T11:00:00Z,0.0,1.2
DK1259,2025-01-06T23:00:00Z,9.6,-1.5
DK1595,2026-01-11T17:00:00Z,0.0,-0.8
DK1476,2026-05-08T11:00:00Z,2.2,18.5
DK1539,2026-03-17T11:00:00Z,0.0,5.4
DK1322,2026-01-11T05:00:00Z,0.0,-0.6
DK1294,2025-06-19T05:00:00Z,0.0,16.3
DK1147,2026-04-02T17:00:00Z,0.0,7.9
DK1560,2025-12-01T11:00:00Z,0.0,1.6
DK1385,2025-09-26T17:00:00Z,0.0,14.4
DK1434,2025-01-25T05:00:00Z,2.1,-1.5
DK1728,2025-11-05T05:00:00Z,5.9,1.6
DK1833,2025-10-19T23:00:00Z,11.9,1.7
DK1553,2025-12-16T05:00:00Z,0.5,2.1
DK1539,2025-04-21T17:00:00Z,0.0,12.4
DK1413,2025-03-02T23:00:00Z,0.0,3.5
DK1224,2026-03-10T05:00:00Z,4.0,5.4
DK1812,2025-12-05T23:00:00Z,0.0,-2.8
DK1273,2025-06-19T11:00:00Z,0.0,15.2
DK1602,2026-04-09T17:00:00Z,0.0,8.4
DK1147,2025-10-21T23:00:00Z,-999.0,5.2
DK1469,2025-02-07T17:00:00Z,0.0,-1.3
DK1175,2025-02-09T23:00:00Z,0.0,3.1
DK1098,2025-12-13T23:00:00Z,0.0,-1.8
DK1420,2025-04-01T17:00:00Z,1.5,10.6
DK1623,2026-02-15T17:00:00Z,0.0,4.8
DK1420,2026-06-08T11:00:00Z,0.0,19.2
DK1035,2025-09-16T05:00:00Z,0.1,14.4
DK1686,2026-01-16T17:00:00Z,8.1,-0.2
DK1588,2025-04-11T05:00:00Z,0.0,5.2
DK1420,2025-09-27T11:00:00Z,0.0,12.7
DK1714,2026-04-29T23:00:00Z,8.6,7.7
DK1658,2025-11-02T11:00:00Z,1.4,8.4
DK1413,2026-06-24T17:00:00Z,0.0,17.4
DK1420,2025-11-15T17:00:00Z,0.0,8.6
DK1287,2025-11-14T05:00:00Z,2.1,6.2
DK1560,2025-08-13T23:00:00Z,-999.0,20.2
DK1686,2025-02-18T11:00:00Z,-999.0,1.1
DK1777,2025-11-29T11:00:00Z,0.0,3.8
DK1749,2025-05-25T23:00:00Z,0.0,13.1
DK1042,2026-01-22T17:00:00Z,0.0,-0.5
DK1581,2025-05-13T05:00:00Z,0.6,12.7
DK1714,2025-06-01T17:00:00Z,0.0,16.9
DK1770,2025-06-29T05:00:00Z,0.0,17.7
DK1070,2026-04-06T11:00:00Z,0.0,9.3
DK1126,2025-04-15T11:00:00Z,0.0,14.9
DK1672,2025-07-30T11:00:00Z,0.5,20.9
DK1161,2025-08-30T05:00:00Z,0.0,12.2
DK1637,2026-03-12T17:00:00Z,-9999.0,9.7
DK1196,2026-06-01T17:00:00Z,0.0,14.4
DK1749,2025-09-05T05:00:00Z,0.0,19.9
DK1294,2026-02-18T17:00:00Z,0.0,-3.4
DK1763,2025-11-07T05:00:00Z,2.6,3.5
DK1343,2025-09-11T17:00:00Z,0.0,12.1
DK1203,2025-09-19T17:00:00Z,0.0,12.5
DK1091,2026-04-12T05:00:00Z,5.3,6.0
DK1364,2025-01-13T17:00:00Z,0.0,1.0
DK1126,2025-10-12T11:00:00Z,0.0,16.1
DK1231,2025-08-30T05:00:00Z,0.0,15.1
DK1245,2025-04-19T11:00:00Z,0.0,10.2
DK1728,2026-02-25T05:00:00Z,0.0,0.1
DK1476,2025-07-12T05:00:00Z,0.9,18.7
DK1280,2025-10-07T11:00:00Z,0.0,13.1
DK1749,2025-07-21T11:00:00Z,0.0,20.3
DK1245,2026-05-29T23:00:00Z,0.5,15.0
DK1581,2026-02-01T11:00:00Z,0.0,3.2
DK1735,2025-06-20T11:00:00Z,8.1,18.6
DK1056,2026-02-28T05:00:00Z,0.0,-5.2
DK1217,2025-05-29T11:00:00Z,0.0,15.8
DK1294,2025-09-10T17:00:00Z,0.0,9.1
DK1308,2025-06-17T05:00:00Z,0.2,22.4
DK1588,2026-06-02T17:00:00Z,10.4,14.1
DK1259,2026-05-26T05:00:00Z,-999.0,16.1
DK1203,2025-03-30T17:00:00Z,0.0,7.5
DK1462,2025-10-08T05:00:00Z,6.5,9.0
DK1224,2026-02-13T17:00:00Z,5.6,-1.0
DK1371,2026-06-18T05:00:00Z,1.2,18.0
DK1728,2025-11-25T05:00:00Z,0.5,3.6
DK1644,2025-04-28T23:00:00Z,2.8,6.9
DK1581,2026-02-19T05:00:00Z,1.4,5.4
DK1756,2025-05-26T11:00:00Z,19.9,12.9
DK1210,2025-11-22T17:00:00Z,0.0,3.8
DK1091,2025-04-01T23:00:00Z,0.0,4.3
DK1539,2026-06-01T05:00:00Z,5.1,16.0
DK1147,2026-05-12T23:00:00Z,0.6,8.9
DK1224,2025-06-04T17:00:00Z,14.7,14.5
DK1161,2025-11-22T05:00:00Z,0.0,1.1
DK1301,2025-11-03T11:00:00Z,0.0,8.0
DK1546,2025-12-23T11:00:00Z,0.0,3.9
DK1623,2025-09-04T17:00:00Z,4.2,19.2
DK1420,2025-10-10T05:00:00Z,4.4,13.5
DK1140,2026-01-13T17:00:00Z,0.0,-2.5
DK1182,2025-12-12T23:00:00Z,0.0,-0.5
DK1441,2025-09-06T11:00:00Z,0.0,17.1
DK1686,2026-03-19T17:00:00Z,0.0,1.5
DK1014,2026-01-27T23:00:00Z,0.0,-3.5
DK1406,2025-03-04T11:00:00Z,1.2,3.9
DK1245,2025-04-22T11:00:00Z,0.0,6.4
DK1007,2025-06-17T23:00:00Z,0.0,13.8
DK1392,2025-06-30T05:00:00Z,0.0,12.1
DK1441,2025-06-11T17:00:00Z,0.3,17.4
DK1700,2025-06-19T11:00:00Z,0.0,14.6
DK1595,2025-02-12T05:00:00Z,0.0,-0.9
DK1763,2026-01-12T05:00:00Z,0.0,1.3
DK1021,2025-04-27T11:00:00Z,0.8,9.2
DK1434,2025-03-30T23:00:00Z,-999.0,6.3
DK1469,2025-11-01T23:00:00Z,0.0,4.8
DK1763,2025-07-20T17:00:00Z,7.4,17.7
DK1133,2025-07-28T11:00:00Z,0.0,21.8
DK1238,2025-09-25T05:00:00Z,3.9,10.2
DK1420,2025-10-25T23:00:00Z,0.0,4.1
DK1042,2026-01-07T23:00:00Z,0.1,-6.2
DK1763,2026-03-26T17:00:00Z,0.0,5.7
DK1518,2025-05-10T11:00:00Z,0.0,14.1
DK1147,2026-02-25T23:00:00Z,0.0,-1.6
DK1343,2025-03-20T17:00:00Z,0.0,4.3
DK1714,2025-01-12T17:00:00Z,0.0,1.1
DK1574,2026-04-21T17:00:00Z,0.0,4.5
DK1630,2025-06-07T23:00:00Z,0.0,12.0
DK1777,2026-03-31T05:00:00Z,11.4,5.2
DK1273,2026-03-04T11:00:00Z,0.7,7.1
DK1560,2025-08-10T23:00:00Z,2.5,15.4
DK1112,2026-04-21T17:00:00Z,0.0,12.7
DK1259,2026-05-05T05:00:00Z,0.0,8.2
DK1560,2026-06-23T05:00:00Z,0.0,19.4
DK1448,2026-02-22T17:00:00Z,0.0,0.5
DK1518,2025-01-29T05:00:00Z,1.1,-1.2
DK1322,2026-03-15T23:00:00Z,0.3,3.1
DK1266,2025-08-17T17:00:00Z,0.0,17.2
DK1091,2025-02-16T17:00:00Z,-999.0,1.3
DK1329,2026-01-15T05:00:00Z,4.1,-0.9
DK1665,2025-09-24T05:00:00Z,6.2,12.6
DK1140,2025-12-11T17:00:00Z,0.0,5.2
DK1168,2025-11-02T23:00:00Z,2.4,6.5
DK1735,2025-01-01T05:00:00Z,0.0,5.1
DK1084,2025-04-09T11:00:00Z,0.0,9.9
DK1357,2025-02-02T05:00:00Z,0.2,3.6
DK1434,2025-05-23T23:00:00Z,0.0,8.6
DK1168,2025-03-14T05:00:00Z,0.0,-3.7
DK1133,2025-07-11T23:00:00Z,0.0,13.2
DK1147,2025-05-31T11:00:00Z,0.0,15.7
DK1777,2025-04-09T11:00:00Z,0.8,1.9
DK1497,2025-11-11T17:00:00Z,0.5,2.7
DK1210,2026-02-22T11:00:00Z,-999.0,3.6
DK1791,2026-02-11T23:00:00Z,58.4,-0.6
DK1231,2025-03-17T17:00:00Z,0.7,3.0
DK1238,2025-06-16T17:00:00Z,1.8,17.3
DK1077,2026-05-28T23:00:00Z,0.8,13.8
DK1077,2025-06-07T05:00:00Z,0.0,12.7
DK1322,2025-09-11T11:00:00Z,0.0,16.8
DK1259,2025-11-29T05:00:00Z,1.7,0.8
DK1140,2025-05-11T05:00:00Z,0.0,12.1
DK1231,2026-01-22T11:00:00Z,0.0,3.8
DK1448,2025-08-18T17:00:00Z,0.0,21.9
DK1315,2026-03-12T11:00:00Z,0.7,5.2
DK1056,2025-12-15T11:00:00Z,0.0,5.4
DK1329,2025-08-29T17:00:00Z,0.0,19.9
DK1497,2025-10-13T11:00:00Z,0.0,10.1
DK1665,2025-05-15T17:00:00Z,0.0,13.5
DK1133,2025-08-30T05:00:00Z,0.0,16.0
DK1637,2026-01-14T23:00:00Z,1.4,-3.2
DK1203,2026-06-01T11:00:00Z,1.1,14.9
DK1644,2025-06-16T05:00:00Z,2.1,22.3
DK1427,2025-07-04T11:00:00Z,0.0,17.8
DK1441,2025-07-28T17:00:00Z,0.0,15.9
DK1714,2026-05-08T23:00:00Z,0.0,12.3
DK1546,2026-04-17T17:00:00Z,17.4,8.7
DK1182,2026-04-10T11:00:00Z,0.0,7.2
DK1000,2025-08-03T11:00:00Z,0.0,25.2
DK1357,2026-02-19T05:00:00Z,3.0,0.9
DK1623,2025-08-08T17:00:00Z,0.0,14.8
DK1007,2025-04-11T23:00:00Z,0.0,6.9
DK1280,2025-08-07T05:00:00Z,0.0,21.0
DK1210,2025-08-30T23:00:00Z,0.0,17.6
DK1455,2025-09-30T17:00:00Z,85.0,8.2
DK1399,2026-01-25T23:00:00Z,4.4,0.9
DK1679,2025-05-25T23:00:00Z,0.0,9.9
DK1343,2026-05-30T23:00:00Z,0.9,9.8
